AC,priority,label-val,between_connectivity,cluster
P0DJ79,False,6,0,4.0
Q75WG6,False,21,0,2.0
B6DCM1,False,7,0,3.0
B6DCM8,False,7,0,3.0
D9IX97,False,37,0,0.0
Q9UR19,False,6,0,2.0
P0DN07,False,27,0,4.0
D2Y2G1,False,6,0,4.0
B6DCU8,False,7,0,3.0
B6DD07,False,39,0,4.0
B1P1I1,False,28,0,0.0
Q6B4T3,False,5,0,4.0
Q9I8X2,False,21,0,0.0
P26327,False,11,0,2.0
E9NW27,False,23,0,1.0
P0C1V5,False,23,0,4.0
A8Y7N9,False,23,0,4.0
Q5XUW8,False,17,0,1.0
Q6BPV1,False,17,0,3.0
P49046,False,23,0,2.0
Q1RMQ4,False,11,0,2.0
Q3YEG3,False,22,0,4.0
A6ZZG1,False,30,0,2.0
P80569,False,17,0,1.0
P12944,False,17,0,4.0
Q9QYZ9,False,3,0,0.0
P83748,False,3,0,0.0
P51356,False,34,0,1.0
Q8S8P7,False,44,0,0.0
Q8NX91,False,42,0,3.0
B6DCU1,False,24,0,3.0
Q86C51,False,39,0,3.0
C7B247,False,44,0,4.0
C5J897,False,15,0,4.0
G1FE62,False,44,0,4.0
L0GBQ6,False,25,0,4.0
P0DME3,False,44,0,4.0
P0DMF4,False,47,0,4.0
P0DME8,False,19,0,4.0
P0C8W2,False,19,0,4.0
P0CI92,False,12,0,4.0
P85070,False,22,0,3.0
E4VP50,False,24,0,4.0
C5J887,False,10,0,4.0
P0DMF8,False,44,0,4.0
B8XH50,False,44,0,4.0
P0C0P7,False,22,0,1.0
P96989,False,27,0,1.0
Q9GLF6,False,49,0,3.0
P32736,False,11,0,1.0
Q3YEF9,False,43,0,2.0
Q9BPD0,False,10,0,2.0
W4VSF6,False,13,0,2.0
Q5K0B8,False,22,0,4.0
Q9XZK4,False,43,0,4.0
Q3YED1,False,9,0,4.0
Q7RTW8,False,25,0,1.0
F5CPF1,False,7,0,2.0
P00611,False,28,0,2.0
P09971,False,9,0,0.0
A2D670,False,25,0,0.0
Q8UUI3,False,6,0,2.0
Q9DF52,False,25,0,2.0
B3H5A9,False,18,0,0.0
P0DN96,False,26,0,1.0
P0DN97,False,17,0,1.0
Q8L8Y3,False,17,0,1.0
Q58D85,False,20,0,4.0
Q8TFG9,False,28,0,1.0
F7UI84,False,22,0,3.0
F7UI85,False,22,0,3.0
Q54LC3,False,28,0,4.0
I6S7H5,False,6,0,1.0
P69694,False,37,0,0.0
I6RU51,False,14,0,1.0
Q27IM2,False,10,0,3.0
O09049,False,10,0,1.0
Q96PL2,False,10,0,1.0
Q8J1Y4,False,10,0,0.0
B6DD26,False,7,0,3.0
P60272,False,4,0,3.0
A0A348G6I7,False,19,0,3.0
E0Y419,False,25,0,0.0
P01282,False,48,0,4.0
Q54BG3,False,3,0,4.0
Q8WN12,False,49,0,1.0
A0A6B9L8Y4,False,2,0,2.0
P0C410,False,37,0,0.0
P22858,False,33,0,1.0
C7LYP7,False,34,0,3.0
Q1KXX6,False,37,0,0.0
C0HKW7,False,22,0,2.0
P33432,False,25,0,1.0
A4FYA5,False,34,0,1.0
O35955,False,34,0,4.0
Q2MIC0,False,26,0,4.0
Q09FY1,False,26,0,4.0
Q3BAR4,False,26,0,4.0
O50110,False,34,0,1.0
Q6B917,False,34,0,1.0
Q7DLR9,False,37,0,3.0
Q09G66,False,26,0,4.0
P0DN52,False,40,0,3.0
Q5Y4V1,False,19,0,3.0
P17118,False,29,0,2.0
C5H0E1,False,48,0,3.0
P55099,False,48,0,2.0
I6S7G9,False,18,0,4.0
B6DCY6,False,18,0,4.0
Q15843,False,10,0,3.0
P0C8V5,False,22,0,4.0
Q9AIS7,False,29,0,0.0
Q9XZL2,False,22,0,4.0
Q9BP87,False,33,0,4.0
Q2I2R4,False,3,0,4.0
P0C8V9,False,43,0,4.0
Q2I2R2,False,17,0,4.0
Q3YEE4,False,22,0,4.0
D6C4L5,False,33,0,4.0
Q9BH84,False,14,0,4.0
P0C8V6,False,22,0,4.0
P56708,False,22,0,4.0
P18511,False,22,0,4.0
Q8K561,False,10,0,1.0
A2D4U1,False,25,0,0.0
Q7PTL2,False,9,0,0.0
P54615,False,25,0,0.0
Q8QFW3,False,25,0,2.0
Q90WA8,False,23,0,2.0
Q9QXX3,False,29,0,2.0
A0A1D5PUP4,False,7,0,1.0
A0A0R4IKU3,False,7,0,1.0
O95980,False,3,0,1.0
Q6UQ28,False,29,0,3.0
P07224,False,18,0,4.0
A8DY01,False,22,0,3.0
Q95JC9,False,2,0,1.0
Q07162,False,17,0,2.0
P09487,False,23,0,1.0
P24822,False,11,0,1.0
B6DD55,False,39,0,4.0
B6DCP4,False,6,0,3.0
B6DCX7,False,5,0,4.0
B6DCZ4,False,5,0,4.0
B6DCY0,False,5,0,4.0
P83228,False,9,0,0.0
O57413,False,23,0,1.0
Q60692,False,34,0,2.0
P28077,False,34,0,2.0
Q28278,False,28,0,1.0
P69563,False,26,0,4.0
Q9JHW0,False,34,0,4.0
Q3SZC2,False,34,0,2.0
P23318,False,37,0,4.0
O43653,False,25,0,2.0
P99026,False,34,0,3.0
B0Z4U0,False,26,0,4.0
A4QLA2,False,37,0,1.0
A0A141TBR6,False,26,0,0.0
P01134,False,23,0,3.0
P0DN55,False,37,0,0.0
Q9BJW0,False,10,0,1.0
A0A1D3IXJ5,False,25,0,4.0
P0DSK2,False,25,0,3.0
B6DCS9,False,6,0,3.0
Q9I8W9,False,21,0,0.0
P01283,False,48,0,4.0
P32648,False,48,0,4.0
D2Y2Q2,False,6,0,4.0
P0DN11,False,27,0,4.0
A8Y7N7,False,23,0,4.0
B2ZBB9,False,6,0,4.0
Q07295,False,18,0,2.0
P58073,False,33,0,1.0
Q8GUI4,False,23,0,3.0
B1P1I4,False,10,0,0.0
B6DCN5,False,6,0,3.0
B6DCM5,False,7,0,3.0
Q8GUL8,False,3,0,3.0
C0HKG8,False,47,0,0.0
B9TQX2,False,3,0,2.0
P07056,False,19,0,1.0
B6DCS1,False,6,0,3.0
Q03405,False,10,0,3.0
Q9PT41,False,21,0,0.0
P26331,False,3,0,2.0
Q9TSX8,False,7,0,0.0
Q2MIA4,False,37,0,1.0
Q8CT30,False,42,0,3.0
A8YPR6,False,14,0,0.0
Q75WH4,False,26,0,3.0
P83560,False,33,0,4.0
B6DCP2,False,6,0,3.0
B6DCT6,False,24,0,3.0
B6DD05,False,5,0,4.0
A0A6G9KIR5,False,25,0,3.0
Q84VZ5,False,3,0,3.0
A0A348G5W2,False,47,0,3.0
J3RYA3,False,21,0,0.0
D2Y2Q6,False,6,0,4.0
C7DT09,False,19,0,3.0
D1MEI9,False,19,0,3.0
P0DJ81,False,6,0,4.0
Q1PBD1,False,17,0,1.0
A0A6B7FBD3,False,10,0,4.0
Q9P3E4,False,10,0,4.0
O08524,False,27,0,1.0
C5H0D8,False,48,0,3.0
P68425,False,6,0,4.0
P0DMQ1,False,12,0,4.0
P81694,False,5,0,3.0
P14531,False,32,0,4.0
A0A348G6J0,False,19,0,3.0
Q8TL28,False,26,0,1.0
P58911,False,20,0,0.0
Q072L5,False,17,0,1.0
P0DN12,False,27,0,4.0
P0DN14,False,27,0,4.0
Q11137,False,37,0,2.0
Q07990,False,10,0,4.0
B6DCY8,False,18,0,4.0
A0A023W0V9,False,33,0,3.0
P0DSJ5,False,10,0,3.0
B6DCM9,False,7,0,3.0
P26328,False,11,0,0.0
J3S3W5,False,21,0,0.0
Q14FJ4,False,17,0,1.0
Q12303,False,28,0,2.0
P81790,False,10,0,3.0
B6DD33,False,3,0,3.0
B6DCY2,False,5,0,4.0
Q802F0,False,21,0,0.0
Q3E6R4,False,10,0,3.0
Q8DQN5,False,19,0,2.0
Q5SCX1,False,37,0,0.0
B3FIS5,False,39,0,3.0
P0DQA4,False,3,0,4.0
D5J6X1,False,23,0,3.0
P81791,False,12,0,3.0
B6DCL4,False,7,0,3.0
B6DD32,False,3,0,3.0
Q94DM8,False,10,0,2.0
P26329,False,14,0,3.0
Q6T6S7,False,21,0,0.0
P0CX18,False,11,0,3.0
P04652,False,29,0,4.0
C0HJF6,False,27,0,3.0
A3F7X1,False,25,0,4.0
P0DSK4,False,15,0,3.0
B3FIN4,False,5,0,0.0
B6DD29,False,3,0,3.0
B6DCQ5,False,6,0,3.0
B6DD31,False,3,0,3.0
Q9BZM4,False,10,0,3.0
B6DCZ3,False,5,0,4.0
B6DCM7,False,7,0,3.0
B6DCL7,False,7,0,3.0
B3FIU2,False,33,0,3.0
B6DD54,False,5,0,4.0
D5KXH6,False,4,0,2.0
Q68Y22,False,17,0,3.0
Q8WVF2,False,7,0,2.0
Q99ML8,False,10,0,4.0
D2Y2F5,False,6,0,4.0
P0DJ76,False,26,0,4.0
F8S122,False,17,0,2.0
P46992,False,11,0,1.0
P01831,False,20,0,2.0
P18292,False,18,0,1.0
P10039,False,10,0,0.0
Q6BIS8,False,10,0,3.0
A9XDG1,False,20,0,3.0
P19813,False,7,0,0.0
S0F209,False,12,0,4.0
P01224,False,7,0,4.0
P0DUT6,False,27,0,4.0
Q12282,False,11,0,1.0
Q32RW6,False,37,0,0.0
P0DN46,False,33,0,2.0
P0DN47,False,4,0,2.0
Q9BJV7,False,10,0,1.0
P79357,False,17,0,4.0
P01223,False,7,0,4.0
P54828,False,7,0,4.0
B6DCY3,False,5,0,4.0
A0A6G9KIT6,False,19,0,2.0
P20950,False,3,0,3.0
Q9FHQ6,False,10,0,1.0
P67861,False,4,0,0.0
B6DCQ2,False,6,0,3.0
C0HK26,False,22,0,0.0
B6DCY9,False,18,0,4.0
B6DD58,False,39,0,4.0
A0A059T2H4,False,47,0,0.0
Q6NWB6,False,6,0,2.0
Q96RP3,False,17,0,4.0
B6DCR5,False,6,0,3.0
B6DCR6,False,6,0,3.0
B6DCR7,False,6,0,3.0
B6DCP1,False,6,0,3.0
Q59Y31,False,10,0,3.0
P0DMD5,False,25,0,0.0
Q9PVK9,False,17,0,1.0
Q98995,False,17,0,1.0
C9E1R9,False,17,0,1.0
Q7ZZS9,False,23,0,1.0
P0DJ85,False,6,0,4.0
B1AVD1,False,6,0,0.0
D2Y2F9,False,6,0,4.0
B2ZBB6,False,6,0,4.0
Q99MA2,False,6,0,0.0
Q2EI26,False,14,0,1.0
Q805F6,False,17,0,1.0
E1ZVK1,False,15,0,0.0
P0DN06,False,4,0,4.0
C5H0D9,False,48,0,3.0
A7WNV7,False,48,0,3.0
B3LPD6,False,10,0,3.0
P08858,False,48,0,2.0
Q52R90,False,7,0,4.0
P82959,False,35,0,1.0
P29425,False,23,0,3.0
B6DCX4,False,5,0,4.0
B6DCN0,False,7,0,3.0
C9D7R3,False,10,0,2.0
P10743,False,10,0,2.0
P0DM55,False,10,0,4.0
B0L0Y5,False,4,0,2.0
A6MFK9,False,10,0,0.0
Q9LE56,False,28,0,1.0
P15131,False,13,0,4.0
Q9M2G1,False,28,0,4.0
P0ACE2,False,17,0,4.0
O64864,False,28,0,4.0
Q2PE70,False,7,0,1.0
Q9U656,False,22,0,4.0
O04796,False,26,0,0.0
P33376,False,29,0,3.0
O14798,False,25,0,1.0
B6DD20,False,20,0,3.0
D6C4L1,False,4,0,4.0
I6RA66,False,32,0,4.0
B6DD06,False,5,0,4.0
O62647,False,13,0,4.0
Q56P17,False,37,0,0.0
I6R1R7,False,32,0,4.0
B6DCP3,False,6,0,3.0
Q5PU89,False,10,0,2.0
Q94EY2,False,10,0,2.0
B6DCK2,False,7,0,3.0
D5KXH2,False,4,0,2.0
D5KXH0,False,4,0,2.0
A7LAC6,False,21,0,0.0
D2Y2Q7,False,6,0,4.0
D2Y2F7,False,6,0,4.0
Q90391,False,14,0,1.0
Q9P7J9,False,3,0,1.0
P0C8P9,False,25,0,1.0
Q19AZ8,False,18,0,1.0
P00735,False,18,0,1.0
P67934,False,48,0,2.0
P15969,False,17,0,3.0
P35045,False,16,0,2.0
C1BJ98,False,10,0,2.0
I6S7H3,False,32,0,4.0
A0A023W157,False,33,0,3.0
B9ENM6,False,10,0,2.0
P0DSK6,False,3,0,4.0
B6DCT1,False,6,0,3.0
P61103,False,39,0,3.0
B6DCL6,False,7,0,3.0
Q75WH3,False,5,0,3.0
Q6B4T4,False,22,0,3.0
F8S114,False,21,0,0.0
C9E1S1,False,17,0,1.0
P32329,False,11,0,2.0
Q9XEB5,False,29,0,0.0
Q755X2,False,29,0,0.0
A3GFU8,False,29,0,0.0
Q9V751,False,25,0,0.0
P0DMY6,False,15,0,4.0
P0DM21,False,40,0,2.0
P02866,False,11,0,1.0
Q9NDE7,False,45,0,4.0
A0A1L2FZD4,False,17,0,3.0
P81829,False,48,0,1.0
A7RMN1,False,25,0,3.0
P0DKQ3,False,40,0,4.0
H3BQJ8,False,10,0,2.0
Q9LJ86,False,7,0,1.0
A0A023IWE0,False,42,0,2.0
A8W7N4,False,42,0,2.0
P9WIN6,False,23,0,2.0
Q03994,False,11,0,3.0
Q03645,False,11,0,3.0
Q13421,False,3,0,0.0
Q9QXK8,False,48,0,0.0
B9UIY3,False,44,0,4.0
P0DJO3,False,47,0,4.0
R4JQZ0,False,19,0,4.0
S6D3A7,False,44,0,4.0
Q9GQW4,False,19,0,4.0
P0DMF5,False,47,0,4.0
P0DMF3,False,19,0,4.0
H2CYR5,False,19,0,4.0
P05186,False,23,0,1.0
P0C0P6,False,22,0,1.0
P0DQP4,False,16,0,2.0
Q8C4W3,False,28,0,0.0
Q8MP00,False,22,0,0.0
Q29B55,False,43,0,0.0
P0CP29,False,26,0,1.0
Q9C0X9,False,6,0,1.0
Q3KLQ7,False,30,0,0.0
Q12408,False,24,0,1.0
C0HK03,False,22,0,3.0
C0HKU9,False,22,0,1.0
E1ZVK3,False,13,0,0.0
Q9BPC6,False,33,0,2.0
D2Y499,False,33,0,4.0
Q9U647,False,22,0,4.0
Q9BPC9,False,10,0,2.0
Q9BP63,False,33,0,2.0
P58922,False,4,0,2.0
Q9BP72,False,33,0,2.0
Q9BP73,False,9,0,2.0
Q3YED3,False,40,0,2.0
Q3YED8,False,4,0,4.0
Q3YED5,False,22,0,4.0
Q3YEE3,False,4,0,4.0
Q9BP84,False,46,0,4.0
O74213,False,26,0,0.0
B8N8M2,False,23,0,0.0
A2QAH3,False,6,0,0.0
P26213,False,6,0,0.0
P01213,False,13,0,0.0
Q12708,False,23,0,0.0
P01214,False,13,0,0.0
Q9P359,False,23,0,0.0
Q29RS5,False,29,0,1.0
Q8HDG8,False,29,0,1.0
Q99969,False,29,0,1.0
Q9DD06,False,29,0,1.0
Q5R551,False,29,0,1.0
Q5B508,False,23,0,0.0
Q70HJ3,False,12,0,0.0
A2QL39,False,12,0,0.0
Q12554,False,18,0,0.0
O08602,False,3,0,2.0
O08603,False,3,0,2.0
O08604,False,3,0,2.0
Q9JI58,False,3,0,2.0
Q9CZQ6,False,3,0,2.0
Q945T0,False,2,0,1.0
C3Z6E6,False,48,0,2.0
P08950,False,33,0,1.0
P48503,False,40,0,0.0
Q9I8P2,False,19,0,0.0
E2E4L2,False,22,0,0.0
Q76CL2,False,19,0,0.0
P51694,False,19,0,0.0
Q9PT99,False,19,0,0.0
P10082,False,47,0,0.0
P48098,False,19,0,0.0
Q9EPS2,False,47,0,0.0
P10631,False,47,0,0.0
Q9PT98,False,19,0,0.0
B3A0N7,False,23,0,4.0
D3VML5,False,23,0,4.0
P16881,False,7,0,1.0
B3MFC2,False,11,0,2.0
B3NSF6,False,11,0,2.0
B4J8Z9,False,11,0,2.0
B5A5T4,False,11,0,2.0
B4KR21,False,11,0,2.0
B4GAN3,False,11,0,2.0
B5E022,False,11,0,2.0
B4HNI3,False,11,0,2.0
B4QBL6,False,11,0,2.0
B4LQ44,False,11,0,2.0
B4MQJ1,False,11,0,2.0
B4P641,False,11,0,2.0
A7WNV6,False,22,0,3.0
Q59TP1,False,3,0,3.0
E7EKI9,False,22,0,3.0
Q59UT4,False,11,0,0.0
Q86UN2,False,23,0,4.0
Q8K0S5,False,23,0,4.0
Q80WD0,False,23,0,4.0
Q86UN3,False,23,0,4.0
Q7M6Z0,False,10,0,4.0
Q80WD1,False,23,0,4.0
Q18806,False,17,0,0.0
H2KZ60,False,3,0,4.0
P00797,False,29,0,1.0
Q6DLS0,False,29,0,1.0
Q6DLW5,False,29,0,1.0
P60016,False,29,0,1.0
P08424,False,17,0,1.0
P52115,False,37,0,1.0
A6MWT0,False,48,0,3.0
P0CO55,False,29,0,0.0
Q6CMF8,False,29,0,0.0
A5DWI6,False,29,0,0.0
P00852,False,17,0,4.0
Q00363,False,26,0,1.0
Q03091,False,6,0,2.0
Q61247,False,6,0,2.0
K4JY29,False,20,0,0.0
Q2HJ40,False,10,0,0.0
P56818,False,10,0,0.0
P56819,False,10,0,0.0
Q9Y5Z0,False,18,0,0.0
A0A088MI62,False,22,0,3.0
Q9JL18,False,18,0,0.0
A0A5Q0MUT1,False,17,0,3.0
P29240,False,3,0,4.0
Q61503,False,29,0,4.0
P07140,False,3,0,0.0
Q8QFQ5,False,22,0,3.0
Q18DH8,False,17,0,3.0
P29563,False,17,0,3.0
P04058,False,7,0,0.0
Q2UXV9,False,22,0,3.0
Q1JS93,False,22,0,3.0
F1T155,False,22,0,3.0
Q27J49,False,14,0,0.0
A0SN38,False,22,0,3.0
A0SN42,False,22,0,3.0
P04403,False,3,0,2.0
J9VHN6,False,7,0,1.0
P29958,False,25,0,3.0
P0DMX6,False,15,0,4.0
P15460,False,10,0,2.0
P09893,False,10,0,2.0
P30233,False,17,0,2.0
Q9FH31,False,10,0,2.0
P82706,False,47,0,3.0
Q12120,False,17,0,0.0
Q9ZUJ5,False,3,0,4.0
Q0VTU0,False,17,0,3.0
P15711,False,17,0,3.0
Q9FPR2,False,10,0,3.0
A5LHG2,False,33,0,0.0
A7WNV4,False,22,0,3.0
Q1W694,False,18,0,4.0
P15322,False,3,0,2.0
P08759,False,3,0,3.0
P14872,False,3,0,3.0
D4B1B1,False,10,0,1.0
P16278,False,10,0,3.0
P0CU38,False,29,0,1.0
P02769,False,3,0,3.0
P19121,False,28,0,3.0
Q5XLE4,False,34,0,3.0
O74623,False,3,0,1.0
E7EKE0,False,22,0,3.0
Q5A2Z7,False,7,0,1.0
P14639,False,3,0,3.0
P61914,False,30,0,2.0
Q93109,False,28,0,2.0
P0DL55,False,24,0,2.0
Q9Y1U9,False,28,0,2.0
P29452,False,40,0,0.0
P43527,False,40,0,0.0
Q6PTD7,False,4,0,2.0
P0CAQ5,False,49,0,2.0
Q6PPB3,False,4,0,2.0
P0CB07,False,22,0,2.0
P0CE73,False,40,0,2.0
F4HVZ1,False,14,0,3.0
P0CY86,False,40,0,2.0
P0C1V9,False,46,0,2.0
Q6PTD5,False,40,0,2.0
Q2I2R8,False,40,0,2.0
Q6PTD1,False,40,0,2.0
Q93VC9,False,4,0,3.0
A0SE60,False,49,0,2.0
P0C1W4,False,27,0,2.0
Q9XZK6,False,44,0,2.0
P0CY88,False,49,0,2.0
Q94K85,False,43,0,3.0
P0DPG6,False,26,0,1.0
Q92405,False,25,0,0.0
P55215,False,47,0,1.0
Q877A8,False,6,0,0.0
P00787,False,28,0,3.0
A0A3G3C7V0,False,40,0,2.0
Q2I2R6,False,17,0,2.0
E2DIH6,False,44,0,2.0
Q2PFV2,False,17,0,0.0
Q9XFX3,False,29,0,1.0
Q60431,False,17,0,0.0
A0A3G3C7U4,False,14,0,2.0
A1X8B6,False,49,0,2.0
S4UJV1,False,4,0,2.0
P61409,False,4,0,3.0
P55211,False,18,0,2.0
P0DUJ6,False,11,0,0.0
P12285,False,22,0,1.0
Q9FK16,False,3,0,3.0
Q8LD43,False,6,0,3.0
Q9ZT16,False,3,0,3.0
P07164,False,24,0,0.0
P09166,False,2,0,0.0
P09167,False,2,0,0.0
P10968,False,10,0,4.0
Q9LJU0,False,3,0,0.0
Q61839,False,14,0,0.0
D4AT07,False,10,0,4.0
P97766,False,17,0,3.0
O65390,False,29,0,1.0
P04002,False,25,0,3.0
Q8VYL3,False,3,0,1.0
Q99013,False,25,0,3.0
Q9XEC4,False,20,0,1.0
P70180,False,7,0,1.0
P41740,False,7,0,1.0
P23699,False,34,0,3.0
P80696,False,38,0,1.0
O60087,False,6,0,0.0
Q4WMA6,False,11,0,4.0
D4AXU8,False,11,0,4.0
Q4WNE1,False,10,0,4.0
Q6XBF8,False,25,0,3.0
J9VPD7,False,7,0,0.0
Q55U20,False,7,0,0.0
J9VND2,False,7,0,0.0
P0CP77,False,3,0,0.0
P82476,False,7,0,0.0
P0CP76,False,3,0,0.0
A0A125S9D8,False,35,0,2.0
F6JWU7,False,35,0,2.0
P14904,False,17,0,2.0
Q11000,False,28,0,2.0
P09859,False,33,0,3.0
P80111,False,33,0,3.0
P01160,False,1,0,0.0
P05125,False,1,0,0.0
P24259,False,1,0,0.0
P07500,False,1,0,0.0
P01161,False,1,0,0.0
F6JWV0,False,35,0,2.0
A0A3G5BIC2,False,3,0,3.0
P05024,False,44,0,1.0
Q8J282,False,29,0,0.0
Q85Q99,False,17,0,4.0
E1B240,False,22,0,3.0
P0DMX9,False,15,0,4.0
P48827,False,18,0,0.0
Q27081,False,44,0,2.0
P12546,False,16,0,1.0
P50145,False,49,0,3.0
P0DTJ3,False,25,0,0.0
P80345,False,44,0,3.0
P80344,False,44,0,3.0
P15812,False,28,0,3.0
O93456,False,22,0,3.0
C3VVN5,False,10,0,2.0
P39652,False,15,0,0.0
P48845,False,23,0,0.0
P59906,False,19,0,4.0
P83253,False,7,0,2.0
Q6T6T3,False,7,0,2.0
Q3BER2,False,7,0,2.0
Q3BK13,False,3,0,2.0
Q6T6T2,False,7,0,2.0
Q3BER3,False,17,0,2.0
Q3BER4,False,7,0,2.0
P82465,False,7,0,2.0
Q805F7,False,7,0,2.0
Q805F5,False,7,0,2.0
C9E1S2,False,7,0,2.0
Q3BK16,False,7,0,2.0
M5BGS2,False,20,0,2.0
B3IUD8,False,48,0,2.0
B3IUE0,False,48,0,2.0
P50708,False,3,0,2.0
P50711,False,3,0,2.0
P50713,False,3,0,2.0
P50714,False,3,0,2.0
Q45VN2,False,3,0,2.0
Q8C1P2,False,2,0,2.0
Q8C1N8,False,2,0,2.0
Q5G866,False,3,0,2.0
Q5G865,False,3,0,2.0
Q5G864,False,17,0,2.0
Q3L180,False,3,0,2.0
Q4JEI2,False,17,0,2.0
P86399,False,46,0,3.0
P17534,False,23,0,2.0
C0HKT3,False,49,0,0.0
Q3SB05,False,10,0,0.0
P20347,False,29,0,2.0
Q9LX20,False,7,0,1.0
Q9BXN1,False,3,0,1.0
Q99MQ4,False,6,0,1.0
Q03168,False,19,0,1.0
Q42456,False,19,0,1.0
P42211,False,19,0,1.0
O04057,False,7,0,1.0
P42210,False,25,0,1.0
B7URT6,False,30,0,3.0
B7M9V0,False,30,0,3.0
P07584,False,30,0,2.0
E8RMD3,False,4,0,0.0
E8RUP9,False,28,0,0.0
E8RUP8,False,28,0,0.0
Q51MW4,False,29,0,0.0
Q566V9,False,4,0,3.0
P27197,False,25,0,4.0
Q0MWV8,False,33,0,3.0
P0CE79,False,18,0,4.0
P0CE81,False,18,0,4.0
B2KKV6,False,18,0,4.0
Q9DET7,False,22,0,1.0
A0A219CMY0,False,22,0,1.0
A0S865,False,6,0,1.0
Q06ZW0,False,6,0,1.0
Q5XF51,False,27,0,4.0
A7X3S0,False,6,0,1.0
A7X3S2,False,6,0,1.0
A7X3V0,False,6,0,1.0
B2KKW0,False,10,0,4.0
P08697,False,6,0,2.0
P28800,False,23,0,2.0
D4B3I5,False,25,0,4.0
Q64277,False,3,0,4.0
Q63072,False,3,0,4.0
Q1KLR6,False,10,0,0.0
P56817,False,10,0,0.0
Q0VTT9,False,17,0,3.0
Q6IE75,False,18,0,0.0
A0A088MIT0,False,45,0,3.0
A0A5Q0MUM5,False,17,0,3.0
Q48314,False,17,0,3.0
Q05927,False,29,0,4.0
Q2UXW0,False,22,0,3.0
A0AEI5,False,22,0,3.0
A0AEI6,False,27,0,3.0
F1T153,False,22,0,3.0
P01021,False,14,0,0.0
P15459,False,10,0,2.0
P31757,False,7,0,0.0
P10731,False,10,0,1.0
P0DSI6,False,17,0,3.0
B3VZU0,False,22,0,3.0
Q06B79,False,22,0,3.0
P41738,False,18,0,3.0
Q9Z0X1,False,19,0,2.0
P62926,False,14,0,1.0
P62927,False,14,0,1.0
D7GXG5,False,26,0,0.0
P14749,False,18,0,4.0
P53366,False,47,0,2.0
O08529,False,17,0,0.0
P55285,False,17,0,1.0
P55207,False,14,0,0.0
P0CY80,False,40,0,2.0
A9UGV6,False,28,0,3.0
P21808,False,22,0,4.0
Q9R0R4,False,33,0,3.0
Q9R0R3,False,33,0,3.0
O61271,False,22,0,4.0
P23472,False,7,0,1.0
P58924,False,40,0,2.0
P09928,False,46,0,0.0
A0A5C1ZXT8,False,10,0,4.0
Q03197,False,29,0,2.0
P54958,False,25,0,1.0
Q8X783,False,30,0,3.0
B7MV44,False,30,0,3.0
A2VDL6,False,44,0,1.0
P50993,False,44,0,1.0
Q26431,False,27,0,0.0
O70244,False,41,0,4.0
P68515,False,14,0,0.0
P52826,False,17,0,4.0
P28879,False,45,0,2.0
Q8QGH3,False,10,0,1.0
Q9HBT6,False,3,0,1.0
Q92178,False,17,0,0.0
C6ZJQ2,False,14,0,2.0
Q9ULB4,False,40,0,1.0
P55286,False,40,0,1.0
Q6URK6,False,23,0,1.0
P0C8U4,False,9,0,2.0
P38578,False,17,0,1.0
Q9H3Y0,False,23,0,0.0
Q2UUZ1,False,10,0,0.0
P01360,False,22,0,4.0
P52804,False,11,0,0.0
Q876J3,False,25,0,2.0
B5LUQ8,False,48,0,3.0
Q5AJV5,False,11,0,1.0
Q61555,False,10,0,0.0
P83211,False,38,0,3.0
Q9WYZ1,False,34,0,3.0
P40221,False,25,0,3.0
Q5A8I8,False,3,0,3.0
O97687,False,25,0,3.0
Q41066,False,19,0,2.0
P40933,False,25,0,3.0
P48092,False,25,0,3.0
Q4U0U2,False,25,0,3.0
B3F0J0,False,25,0,3.0
Q5WQV8,False,25,0,3.0
P48346,False,25,0,3.0
Q95253,False,34,0,3.0
Q3Y5G8,False,25,0,3.0
P97604,False,25,0,3.0
Q9XSJ6,False,25,0,3.0
P01063,False,17,0,2.0
P01064,False,17,0,2.0
Q8W4Y8,False,19,0,2.0
P22304,False,10,0,0.0
Q08890,False,6,0,0.0
Q5I931,False,17,0,2.0
Q9TU73,False,17,0,2.0
Q9XSR0,False,17,0,2.0
Q3ZT29,False,17,0,2.0
Q8QFQ8,False,24,0,2.0
Q95M33,False,17,0,2.0
Q9XSQ7,False,17,0,2.0
Q14116,False,17,0,2.0
P70380,False,17,0,2.0
O19073,False,17,0,2.0
P97636,False,17,0,2.0
P20076,False,28,0,0.0
P01068,False,7,0,2.0
Q9UHA7,False,17,0,3.0
Q9JLA2,False,17,0,3.0
P05118,False,15,0,0.0
P16231,False,15,0,0.0
Q00783,False,15,0,0.0
Q9D6Z6,False,17,0,3.0
Q9NZH8,False,17,0,3.0
Q8R460,False,44,0,3.0
P08454,False,26,0,0.0
Q9NZH6,False,17,0,4.0
W4VRV4,False,21,0,3.0
W4VSI9,False,19,0,3.0
W4VSC0,False,21,0,3.0
W4VS49,False,21,0,3.0
P46593,False,10,0,3.0
C4YHA6,False,10,0,3.0
A6BM07,False,34,0,2.0
Q59PF9,False,10,0,1.0
Q90325,False,28,0,1.0
P16501,False,6,0,1.0
Q90326,False,28,0,1.0
Q09626,False,20,0,2.0
Q09627,False,5,0,2.0
Q09628,False,23,0,3.0
Q23430,False,16,0,2.0
P56174,False,23,0,2.0
Q6IVA5,False,6,0,1.0
Q6JLX1,False,6,0,1.0
P07455,False,6,0,1.0
